date,day_of_week,is_weekend,is_holiday,staff_on_duty,top_product,avg_margin,seasonality,daily_sales,daily_profit,is_easter_week,is_christmas_week
2024-03-16,6,1,0,15,fiber packages,0.25,baseline,31060.05,7765.01,0,0
2024-03-17,0,1,0,10,fiber packages,0.29,baseline,31659.96,9181.39,0,0
2024-03-18,1,0,0,4,IoT devices,0.23,baseline,22684.05,5217.33,0,0
2024-03-19,2,0,0,4,accessories,0.29,baseline,24386.35,7072.04,0,0
2024-03-20,3,0,0,8,fiber packages,0.29,baseline,25901.93,7511.56,0,0
2024-03-21,4,0,0,8,smartphones,0.18,baseline,25429.77,4577.36,0,0
2024-03-22,5,0,0,7,IoT devices,0.22,baseline,26337.0,5794.14,0,0
2024-03-23,6,1,0,13,smartphones,0.17,baseline,32225.68,5478.37,0,0
2024-03-24,0,1,0,14,accessories,0.26,baseline,31428.65,8171.45,0,0
2024-03-25,1,0,0,4,IoT devices,0.22,easter_week,27787.21,6113.19,1,0
2024-03-26,2,0,0,4,IoT devices,0.22,easter_week,25958.01,5710.76,1,0
2024-03-27,3,0,0,8,IoT devices,0.24,easter_week,29793.87,7150.53,1,0
2024-03-28,4,0,0,9,smartphones,0.17,easter_week,29790.01,5064.3,1,0
2024-03-29,5,0,1,13,IoT devices,0.21,easter_week,32005.03,6721.06,1,0
2024-03-30,6,1,0,11,smartphones,0.2,easter_week,36104.26,7220.85,1,0
2024-03-31,0,1,0,10,fiber packages,0.3,easter_week,37090.33,11127.1,1,0
2024-04-01,1,0,0,5,smartphones,0.18,baseline,24789.42,4462.1,0,0
2024-04-02,2,0,0,6,accessories,0.3,baseline,22547.81,6764.34,0,0
2024-04-03,3,0,0,9,smartphones,0.16,baseline,27564.41,4410.31,0,0
2024-04-04,4,0,0,6,IoT devices,0.22,baseline,26127.25,5747.99,0,0
2024-04-05,5,0,0,8,smartphones,0.18,baseline,26922.99,4846.14,0,0
2024-04-06,6,1,0,15,fiber packages,0.25,baseline,30017.88,7504.47,0,0
2024-04-07,0,1,0,14,IoT devices,0.24,baseline,30467.36,7312.17,0,0
2024-04-08,1,0,0,5,fiber packages,0.29,baseline,24396.87,7075.09,0,0
2024-04-09,2,0,0,5,IoT devices,0.21,baseline,23345.33,4902.52,0,0
2024-04-10,3,0,0,7,accessories,0.27,baseline,27475.69,7418.44,0,0
2024-04-11,4,0,0,7,IoT devices,0.25,baseline,27489.63,6872.41,0,0
2024-04-12,5,0,0,8,fiber packages,0.28,baseline,26317.67,7368.95,0,0
2024-04-13,6,1,0,10,IoT devices,0.24,baseline,32355.01,7765.2,0,0
2024-04-14,0,1,0,15,accessories,0.26,baseline,32357.83,8413.04,0,0
2024-04-15,1,0,0,4,accessories,0.28,baseline,24474.31,6852.81,0,0
2024-04-16,2,0,0,6,IoT devices,0.24,baseline,24503.2,5880.77,0,0
2024-04-17,3,0,0,8,accessories,0.27,baseline,25314.17,6834.83,0,0
2024-04-18,4,0,0,9,fiber packages,0.26,baseline,26398.4,6863.58,0,0
2024-04-19,5,0,0,7,accessories,0.27,baseline,26737.42,7219.1,0,0
2024-04-20,6,1,0,13,accessories,0.27,baseline,32512.09,8778.26,0,0
2024-04-21,0,1,0,11,smartphones,0.17,baseline,32847.72,5584.11,0,0
2024-04-22,1,0,0,4,fiber packages,0.28,baseline,23275.07,6517.02,0,0
2024-04-23,2,0,0,6,IoT devices,0.24,baseline,24788.06,5949.13,0,0
2024-04-24,3,0,0,7,fiber packages,0.29,baseline,27323.19,7923.73,0,0
2024-04-25,4,0,1,11,fiber packages,0.29,baseline,28596.56,8293.0,0,0
2024-04-26,5,0,0,7,IoT devices,0.24,baseline,27567.64,6616.23,0,0
2024-04-27,6,1,0,13,IoT devices,0.24,baseline,31270.3,7504.87,0,0
2024-04-28,0,1,0,11,IoT devices,0.21,baseline,30196.27,6341.22,0,0
2024-04-29,1,0,0,4,accessories,0.28,baseline,24155.33,6763.49,0,0
2024-04-30,2,0,0,4,smartphones,0.15,baseline,22737.07,3410.56,0,0
2024-05-01,3,0,1,11,accessories,0.26,baseline,27788.25,7224.95,0,0
2024-05-02,4,0,0,6,smartphones,0.16,baseline,26758.83,4281.41,0,0
2024-05-03,5,0,0,7,accessories,0.29,baseline,25862.26,7500.06,0,0
2024-05-04,6,1,0,10,fiber packages,0.26,baseline,30270.61,7870.36,0,0
2024-05-05,0,1,0,15,IoT devices,0.25,baseline,31611.72,7902.93,0,0
2024-05-06,1,0,0,6,IoT devices,0.2,baseline,24106.62,4821.32,0,0
2024-05-07,2,0,0,6,smartphones,0.2,baseline,23036.42,4607.28,0,0
2024-05-08,3,0,0,7,accessories,0.26,baseline,25080.47,6520.92,0,0
2024-05-09,4,0,0,7,accessories,0.26,baseline,25186.86,6548.58,0,0
2024-05-10,5,0,0,8,accessories,0.29,baseline,27448.75,7960.14,0,0
2024-05-11,6,1,0,15,fiber packages,0.3,baseline,30316.32,9094.9,0,0
2024-05-12,0,1,0,11,IoT devices,0.24,baseline,31365.19,7527.65,0,0
2024-05-13,1,0,0,5,IoT devices,0.23,baseline,24269.62,5582.01,0,0
2024-05-14,2,0,0,5,fiber packages,0.3,baseline,24730.51,7419.15,0,0
2024-05-15,3,0,0,8,accessories,0.28,baseline,25028.57,7008.0,0,0
2024-05-16,4,0,0,7,accessories,0.28,baseline,27411.47,7675.21,0,0
2024-05-17,5,0,0,7,IoT devices,0.24,baseline,25953.55,6228.85,0,0
2024-05-18,6,1,0,13,fiber packages,0.26,baseline,30075.05,7819.51,0,0
2024-05-19,0,1,0,12,smartphones,0.16,baseline,31247.4,4999.58,0,0
2024-05-20,1,0,0,6,fiber packages,0.3,baseline,22709.3,6812.79,0,0
2024-05-21,2,0,0,4,fiber packages,0.29,baseline,22548.64,6539.11,0,0
2024-05-22,3,0,0,6,fiber packages,0.29,baseline,25405.35,7367.55,0,0
2024-05-23,4,0,0,7,fiber packages,0.27,baseline,27059.19,7305.98,0,0
2024-05-24,5,0,0,8,smartphones,0.17,baseline,27292.47,4639.72,0,0
2024-05-25,6,1,0,12,accessories,0.26,baseline,30046.41,7812.07,0,0
2024-05-26,0,1,0,14,accessories,0.27,baseline,31473.12,8497.74,0,0
2024-05-27,1,0,0,6,IoT devices,0.22,baseline,24115.24,5305.35,0,0
2024-05-28,2,0,0,6,IoT devices,0.21,baseline,23138.64,4859.11,0,0
2024-05-29,3,0,0,8,fiber packages,0.26,baseline,27486.73,7146.55,0,0
2024-05-30,4,0,1,12,smartphones,0.19,baseline,26879.89,5107.18,0,0
2024-05-31,5,0,0,7,accessories,0.26,baseline,26381.93,6859.3,0,0
2024-06-01,6,1,0,14,accessories,0.28,baseline,30317.42,8488.88,0,0
2024-06-02,0,1,0,13,accessories,0.3,baseline,33050.08,9915.02,0,0
2024-06-03,1,0,0,4,smartphones,0.17,baseline,24246.12,4121.84,0,0
2024-06-04,2,0,0,5,fiber packages,0.26,baseline,22816.31,5932.24,0,0
2024-06-05,3,0,0,8,fiber packages,0.3,baseline,27243.92,8173.18,0,0
2024-06-06,4,0,0,6,smartphones,0.2,baseline,25328.02,5065.6,0,0
2024-06-07,5,0,0,6,accessories,0.28,baseline,26284.6,7359.69,0,0
2024-06-08,6,1,0,13,IoT devices,0.25,baseline,31077.69,7769.42,0,0
2024-06-09,0,1,0,15,IoT devices,0.25,baseline,32160.53,8040.13,0,0
2024-06-10,1,0,1,11,fiber packages,0.27,baseline,25073.72,6769.9,0,0
2024-06-11,2,0,0,6,fiber packages,0.29,baseline,23350.18,6771.55,0,0
2024-06-12,3,0,0,6,fiber packages,0.25,baseline,26483.24,6620.81,0,0
2024-06-13,4,0,0,9,IoT devices,0.24,baseline,27298.01,6551.52,0,0
2024-06-14,5,0,0,7,accessories,0.28,baseline,26302.57,7364.72,0,0
2024-06-15,6,1,0,13,accessories,0.3,baseline,31133.71,9340.11,0,0
2024-06-16,0,1,0,14,IoT devices,0.25,baseline,32063.01,8015.75,0,0
2024-06-17,1,0,0,6,fiber packages,0.29,baseline,23936.99,6941.73,0,0
2024-06-18,2,0,0,4,accessories,0.26,baseline,22765.53,5919.04,0,0
2024-06-19,3,0,0,6,accessories,0.26,baseline,27259.29,7087.42,0,0
2024-06-20,4,0,0,8,smartphones,0.15,baseline,26581.66,3987.25,0,0
2024-06-21,5,0,0,7,accessories,0.25,baseline,25293.53,6323.38,0,0
2024-06-22,6,1,0,14,smartphones,0.18,baseline,30469.76,5484.56,0,0
2024-06-23,0,1,0,15,IoT devices,0.21,baseline,30074.8,6315.71,0,0
2024-06-24,1,0,1,15,fiber packages,0.29,baseline,24423.34,7082.77,0,0
2024-06-25,2,0,0,5,smartphones,0.15,baseline,24528.65,3679.3,0,0
2024-06-26,3,0,0,6,IoT devices,0.2,baseline,25983.78,5196.76,0,0
2024-06-27,4,0,0,6,fiber packages,0.27,baseline,26972.88,7282.68,0,0
2024-06-28,5,0,0,8,IoT devices,0.23,baseline,26517.32,6098.98,0,0
2024-06-29,6,1,0,11,IoT devices,0.21,baseline,31907.68,6700.61,0,0
2024-06-30,0,1,0,14,smartphones,0.18,baseline,31447.49,5660.55,0,0
2024-07-01,1,0,0,4,smartphones,0.19,summer_dip,23193.97,4406.85,0,0
2024-07-02,2,0,0,6,smartphones,0.17,summer_dip,22902.53,3893.43,0,0
2024-07-03,3,0,0,6,IoT devices,0.25,summer_dip,24507.49,6126.87,0,0
2024-07-04,4,0,0,8,IoT devices,0.22,summer_dip,22591.8,4970.2,0,0
2024-07-05,5,0,0,6,accessories,0.25,summer_dip,24543.29,6135.82,0,0
2024-07-06,6,1,0,12,fiber packages,0.3,summer_dip,29847.0,8954.1,0,0
2024-07-07,0,1,0,12,fiber packages,0.28,summer_dip,30730.29,8604.48,0,0
2024-07-08,1,0,0,5,accessories,0.26,summer_dip,20637.27,5365.69,0,0
2024-07-09,2,0,0,5,smartphones,0.19,summer_dip,21998.85,4179.78,0,0
2024-07-10,3,0,0,8,IoT devices,0.2,summer_dip,23597.67,4719.53,0,0
2024-07-11,4,0,0,6,accessories,0.28,summer_dip,24042.02,6731.77,0,0
2024-07-12,5,0,0,8,accessories,0.29,summer_dip,23296.75,6756.06,0,0
2024-07-13,6,1,0,10,smartphones,0.17,summer_dip,29314.55,4983.47,0,0
2024-07-14,0,1,0,13,smartphones,0.18,summer_dip,29058.89,5230.6,0,0
2024-07-15,1,0,0,5,IoT devices,0.22,summer_dip,22982.14,5056.07,0,0
2024-07-16,2,0,0,4,accessories,0.27,summer_dip,22812.56,6159.39,0,0
2024-07-17,3,0,0,7,fiber packages,0.28,summer_dip,23426.54,6559.43,0,0
2024-07-18,4,0,0,8,smartphones,0.18,summer_dip,23758.95,4276.61,0,0
2024-07-19,5,0,0,7,fiber packages,0.26,summer_dip,23224.99,6038.5,0,0
2024-07-20,6,1,0,11,accessories,0.27,summer_dip,29398.45,7937.58,0,0
2024-07-21,0,1,0,11,smartphones,0.18,summer_dip,30330.36,5459.46,0,0
2024-07-22,1,0,0,4,accessories,0.29,summer_dip,20710.23,6005.97,0,0
2024-07-23,2,0,0,4,accessories,0.27,summer_dip,22257.59,6009.55,0,0
2024-07-24,3,0,0,7,fiber packages,0.3,summer_dip,24677.41,7403.22,0,0
2024-07-25,4,0,0,9,fiber packages,0.26,summer_dip,23073.82,5999.19,0,0
2024-07-26,5,0,0,7,smartphones,0.16,summer_dip,23364.01,3738.24,0,0
2024-07-27,6,1,0,10,IoT devices,0.22,summer_dip,27804.1,6116.9,0,0
2024-07-28,0,1,0,10,smartphones,0.18,summer_dip,28937.97,5208.83,0,0
2024-07-29,1,0,0,4,accessories,0.27,summer_dip,21637.62,5842.16,0,0
2024-07-30,2,0,0,5,fiber packages,0.26,summer_dip,21601.37,5616.36,0,0
2024-07-31,3,0,0,7,fiber packages,0.26,summer_dip,23373.4,6077.08,0,0
2024-08-01,4,0,0,8,accessories,0.27,summer_dip,21702.09,5859.56,0,0
2024-08-02,5,0,0,6,IoT devices,0.25,summer_dip,21214.96,5303.74,0,0
2024-08-03,6,1,0,15,smartphones,0.17,summer_dip,24953.6,4242.11,0,0
2024-08-04,0,1,0,15,fiber packages,0.28,summer_dip,25620.13,7173.64,0,0
2024-08-05,1,0,0,6,fiber packages,0.29,summer_dip,18043.91,5232.73,0,0
2024-08-06,2,0,0,4,accessories,0.28,summer_dip,19442.67,5443.95,0,0
2024-08-07,3,0,0,8,smartphones,0.17,summer_dip,21079.01,3583.43,0,0
2024-08-08,4,0,0,8,IoT devices,0.24,summer_dip,20724.4,4973.86,0,0
2024-08-09,5,0,0,6,accessories,0.27,summer_dip,20111.48,5430.1,0,0
2024-08-10,6,1,0,12,fiber packages,0.26,summer_dip,25659.78,6671.54,0,0
2024-08-11,0,1,0,14,accessories,0.29,summer_dip,24625.79,7141.48,0,0
2024-08-12,1,0,0,5,accessories,0.27,summer_dip,18729.76,5057.04,0,0
2024-08-13,2,0,0,6,fiber packages,0.26,summer_dip,18373.66,4777.15,0,0
2024-08-14,3,0,0,6,smartphones,0.17,summer_dip,20694.67,3518.09,0,0
2024-08-15,4,0,1,10,fiber packages,0.3,summer_dip,21533.03,6459.91,0,0
2024-08-16,5,0,0,9,fiber packages,0.28,summer_dip,20655.22,5783.46,0,0
2024-08-17,6,1,0,13,accessories,0.29,summer_dip,25888.38,7507.63,0,0
2024-08-18,0,1,0,12,fiber packages,0.3,summer_dip,26464.34,7939.3,0,0
2024-08-19,1,0,0,5,smartphones,0.18,summer_dip,19451.27,3501.23,0,0
2024-08-20,2,0,0,4,smartphones,0.19,summer_dip,19005.77,3611.1,0,0
2024-08-21,3,0,0,8,smartphones,0.19,summer_dip,20491.8,3893.44,0,0
2024-08-22,4,0,0,6,IoT devices,0.22,summer_dip,20086.86,4419.11,0,0
2024-08-23,5,0,0,7,smartphones,0.19,summer_dip,20348.72,3866.26,0,0
2024-08-24,6,1,0,15,accessories,0.27,summer_dip,24890.87,6720.53,0,0
2024-08-25,0,1,0,15,accessories,0.28,summer_dip,24376.82,6825.51,0,0
2024-08-26,1,0,0,5,fiber packages,0.29,summer_dip,19732.85,5722.53,0,0
2024-08-27,2,0,0,5,fiber packages,0.28,summer_dip,18369.96,5143.59,0,0
2024-08-28,3,0,0,8,IoT devices,0.25,summer_dip,21070.48,5267.62,0,0
2024-08-29,4,0,0,9,IoT devices,0.2,summer_dip,21844.97,4368.99,0,0
2024-08-30,5,0,0,7,smartphones,0.17,summer_dip,21578.53,3668.35,0,0
2024-08-31,6,1,0,12,IoT devices,0.24,summer_dip,25590.2,6141.65,0,0
2024-09-01,0,1,0,12,fiber packages,0.26,summer_recovery,30229.93,7859.78,0,0
2024-09-02,1,0,0,6,fiber packages,0.29,summer_recovery,21679.22,6286.97,0,0
2024-09-03,2,0,0,6,fiber packages,0.26,summer_recovery,20868.88,5425.91,0,0
2024-09-04,3,0,0,7,smartphones,0.16,summer_recovery,25098.95,4015.83,0,0
2024-09-05,4,0,0,8,fiber packages,0.29,summer_recovery,23127.09,6706.86,0,0
2024-09-06,5,0,0,7,smartphones,0.19,summer_recovery,25356.84,4817.8,0,0
2024-09-07,6,1,0,10,smartphones,0.17,summer_recovery,28700.29,4879.05,0,0
2024-09-08,0,1,0,10,fiber packages,0.26,summer_recovery,27900.55,7254.14,0,0
2024-09-09,1,0,0,4,smartphones,0.2,summer_recovery,22905.26,4581.05,0,0
2024-09-10,2,0,0,5,accessories,0.28,summer_recovery,21991.55,6157.63,0,0
2024-09-11,3,0,0,6,fiber packages,0.28,summer_recovery,23274.44,6516.84,0,0
2024-09-12,4,0,0,8,IoT devices,0.21,summer_recovery,22934.0,4816.14,0,0
2024-09-13,5,0,0,7,IoT devices,0.22,summer_recovery,25365.92,5580.5,0,0
2024-09-14,6,1,0,13,fiber packages,0.29,summer_recovery,30475.02,8837.76,0,0
2024-09-15,0,1,0,15,fiber packages,0.28,summer_recovery,28776.14,8057.32,0,0
2024-09-16,1,0,0,4,IoT devices,0.22,summer_recovery,20788.23,4573.41,0,0
2024-09-17,2,0,0,6,smartphones,0.17,summer_recovery,22518.3,3828.11,0,0
2024-09-18,3,0,0,8,fiber packages,0.27,summer_recovery,23958.14,6468.7,0,0
2024-09-19,4,0,0,7,smartphones,0.19,summer_recovery,24156.72,4589.78,0,0
2024-09-20,5,0,0,9,accessories,0.29,summer_recovery,23882.42,6925.9,0,0
2024-09-21,6,1,0,10,accessories,0.29,summer_recovery,28823.82,8358.91,0,0
2024-09-22,0,1,0,12,fiber packages,0.25,summer_recovery,30029.53,7507.38,0,0
2024-09-23,1,0,0,4,fiber packages,0.29,summer_recovery,21170.42,6139.42,0,0
2024-09-24,2,0,0,5,fiber packages,0.25,summer_recovery,21808.58,5452.15,0,0
2024-09-25,3,0,0,8,IoT devices,0.23,summer_recovery,23022.91,5295.27,0,0
2024-09-26,4,0,0,8,smartphones,0.17,summer_recovery,25938.48,4409.54,0,0
2024-09-27,5,0,0,9,smartphones,0.15,summer_recovery,23001.06,3450.16,0,0
2024-09-28,6,1,0,13,IoT devices,0.21,summer_recovery,29000.57,6090.12,0,0
2024-09-29,0,1,0,15,accessories,0.26,summer_recovery,27153.67,7059.95,0,0
2024-09-30,1,0,0,4,fiber packages,0.27,summer_recovery,22187.23,5990.55,0,0
2024-10-01,2,0,0,5,accessories,0.26,baseline,24385.6,6340.26,0,0
2024-10-02,3,0,0,7,fiber packages,0.26,baseline,26152.65,6799.69,0,0
2024-10-03,4,0,0,8,smartphones,0.2,baseline,26696.74,5339.35,0,0
2024-10-04,5,0,0,6,accessories,0.29,baseline,26370.4,7647.42,0,0
2024-10-05,6,1,1,14,accessories,0.25,baseline,30834.98,7708.74,0,0
2024-10-06,0,1,0,12,smartphones,0.19,baseline,32234.58,6124.57,0,0
2024-10-07,1,0,0,6,fiber packages,0.28,baseline,23797.94,6663.42,0,0
2024-10-08,2,0,0,4,fiber packages,0.27,baseline,22490.16,6072.34,0,0
2024-10-09,3,0,0,7,fiber packages,0.26,baseline,25110.53,6528.74,0,0
2024-10-10,4,0,0,6,accessories,0.28,baseline,26701.13,7476.32,0,0
2024-10-11,5,0,0,6,accessories,0.28,baseline,27272.57,7636.32,0,0
2024-10-12,6,1,0,15,fiber packages,0.27,baseline,31740.56,8569.95,0,0
2024-10-13,0,1,0,14,smartphones,0.18,baseline,32717.5,5889.15,0,0
2024-10-14,1,0,0,6,IoT devices,0.23,baseline,23095.74,5312.02,0,0
2024-10-15,2,0,0,6,fiber packages,0.27,baseline,23575.19,6365.3,0,0
2024-10-16,3,0,0,6,accessories,0.29,baseline,26403.2,7656.93,0,0
2024-10-17,4,0,0,9,fiber packages,0.27,baseline,27098.78,7316.67,0,0
2024-10-18,5,0,0,6,IoT devices,0.21,baseline,25061.25,5262.86,0,0
2024-10-19,6,1,0,14,accessories,0.3,baseline,32226.24,9667.87,0,0
2024-10-20,0,1,0,12,IoT devices,0.23,baseline,30551.31,7026.8,0,0
2024-10-21,1,0,0,6,fiber packages,0.29,baseline,23114.91,6703.32,0,0
2024-10-22,2,0,0,5,accessories,0.28,baseline,23346.69,6537.07,0,0
2024-10-23,3,0,0,8,IoT devices,0.24,baseline,26657.67,6397.84,0,0
2024-10-24,4,0,0,9,smartphones,0.16,baseline,26846.01,4295.36,0,0
2024-10-25,5,0,0,6,IoT devices,0.22,baseline,25159.15,5535.01,0,0
2024-10-26,6,1,0,13,IoT devices,0.22,baseline,31031.34,6826.89,0,0
2024-10-27,0,1,0,12,IoT devices,0.24,baseline,30034.71,7208.33,0,0
2024-10-28,1,0,0,6,smartphones,0.19,baseline,23337.92,4434.2,0,0
2024-10-29,2,0,0,6,IoT devices,0.23,baseline,22815.4,5247.54,0,0
2024-10-30,3,0,0,7,smartphones,0.17,baseline,26045.14,4427.67,0,0
2024-10-31,4,0,0,9,smartphones,0.17,baseline,27602.28,4692.39,0,0
2024-11-01,5,0,1,15,fiber packages,0.27,baseline,28275.26,7634.32,0,0
2024-11-02,6,1,0,12,accessories,0.29,baseline,31117.34,9024.03,0,0
2024-11-03,0,1,0,15,IoT devices,0.23,baseline,32181.62,7401.77,0,0
2024-11-04,1,0,0,4,IoT devices,0.2,baseline,24834.94,4966.99,0,0
2024-11-05,2,0,0,5,fiber packages,0.3,baseline,23985.87,7195.76,0,0
2024-11-06,3,0,0,7,fiber packages,0.26,baseline,26689.66,6939.31,0,0
2024-11-07,4,0,0,9,accessories,0.29,baseline,26813.92,7776.04,0,0
2024-11-08,5,0,0,8,accessories,0.28,baseline,27037.24,7570.43,0,0
2024-11-09,6,1,0,10,smartphones,0.18,baseline,31140.85,5605.35,0,0
2024-11-10,0,1,0,10,IoT devices,0.22,baseline,30577.14,6726.97,0,0
2024-11-11,1,0,0,4,IoT devices,0.2,baseline,24032.49,4806.5,0,0
2024-11-12,2,0,0,5,IoT devices,0.23,baseline,24449.2,5623.32,0,0
2024-11-13,3,0,0,6,smartphones,0.19,baseline,26458.91,5027.19,0,0
2024-11-14,4,0,0,8,accessories,0.26,baseline,27565.37,7167.0,0,0
2024-11-15,5,0,0,8,IoT devices,0.22,baseline,27372.84,6022.02,0,0
2024-11-16,6,1,0,10,IoT devices,0.21,baseline,30513.67,6407.87,0,0
2024-11-17,0,1,0,13,IoT devices,0.21,baseline,30183.02,6338.43,0,0
2024-11-18,1,0,0,6,fiber packages,0.27,baseline,23417.66,6322.77,0,0
2024-11-19,2,0,0,4,IoT devices,0.22,baseline,23511.08,5172.44,0,0
2024-11-20,3,0,0,9,fiber packages,0.25,baseline,25125.06,6281.27,0,0
2024-11-21,4,0,0,6,smartphones,0.16,baseline,27004.67,4320.75,0,0
2024-11-22,5,0,0,9,fiber packages,0.27,baseline,25857.93,6981.64,0,0
2024-11-23,6,1,0,15,accessories,0.26,baseline,32802.65,8528.69,0,0
2024-11-24,0,1,0,12,IoT devices,0.24,black_friday,35843.67,8602.48,0,0
2024-11-25,1,0,0,6,fiber packages,0.26,baseline,23705.49,6163.43,0,0
2024-11-26,2,0,0,5,accessories,0.26,baseline,23054.91,5994.28,0,0
2024-11-27,3,0,0,9,smartphones,0.15,baseline,27475.1,4121.26,0,0
2024-11-28,4,0,0,6,accessories,0.3,baseline,25733.44,7720.03,0,0
2024-11-29,5,0,0,6,IoT devices,0.21,baseline,25371.15,5327.94,0,0
2024-11-30,6,1,0,14,fiber packages,0.29,baseline,32510.77,9428.12,0,0
2024-12-01,0,1,1,13,IoT devices,0.22,baseline,30570.18,6725.44,0,0
2024-12-02,1,0,0,4,IoT devices,0.25,baseline,23184.07,5796.02,0,0
2024-12-03,2,0,0,4,smartphones,0.15,baseline,24767.37,3715.11,0,0
2024-12-04,3,0,0,8,IoT devices,0.21,baseline,27128.03,5696.89,0,0
2024-12-05,4,0,0,6,IoT devices,0.22,baseline,25727.31,5660.01,0,0
2024-12-06,5,0,0,9,IoT devices,0.21,baseline,25271.9,5307.1,0,0
2024-12-07,6,1,0,11,smartphones,0.18,baseline,30588.8,5505.98,0,0
2024-12-08,0,1,1,11,IoT devices,0.25,baseline,32191.74,8047.94,0,0
2024-12-09,1,0,0,6,IoT devices,0.2,baseline,24518.03,4903.61,0,0
2024-12-10,2,0,0,6,smartphones,0.19,baseline,24743.45,4701.26,0,0
2024-12-11,3,0,0,7,smartphones,0.15,baseline,26464.04,3969.61,0,0
2024-12-12,4,0,0,6,smartphones,0.18,baseline,26017.11,4683.08,0,0
2024-12-13,5,0,0,7,fiber packages,0.29,baseline,26424.54,7663.12,0,0
2024-12-14,6,1,0,13,smartphones,0.16,baseline,32972.56,5275.61,0,0
2024-12-15,0,1,0,15,smartphones,0.15,christmas_peak,44497.96,6674.69,0,1
2024-12-16,1,0,0,6,accessories,0.27,christmas_peak,34693.63,9367.28,0,1
2024-12-17,2,0,0,5,fiber packages,0.27,christmas_peak,36282.54,9796.29,0,1
2024-12-18,3,0,0,6,IoT devices,0.21,christmas_peak,38457.53,8076.08,0,1
2024-12-19,4,0,0,9,IoT devices,0.24,christmas_peak,38350.82,9204.2,0,1
2024-12-20,5,0,0,9,IoT devices,0.23,christmas_peak,41053.63,9442.33,0,1
2024-12-21,6,1,0,12,smartphones,0.16,christmas_peak,47992.92,7678.87,0,1
2024-12-22,0,1,0,14,accessories,0.27,christmas_peak,47960.94,12949.45,0,1
2024-12-23,1,0,0,4,smartphones,0.15,christmas_peak,36513.94,5477.09,0,1
2024-12-24,2,0,0,4,IoT devices,0.22,christmas_peak,38550.2,8481.04,0,1
2024-12-25,3,0,1,0,fiber packages,0.0,store_closed,0.0,0.0,0,0
2024-12-26,4,0,0,6,accessories,0.28,baseline,25888.33,7248.73,0,0
2024-12-27,5,0,0,8,accessories,0.28,baseline,26060.87,7297.04,0,0
2024-12-28,6,1,0,13,accessories,0.27,baseline,30616.77,8266.53,0,0
2024-12-29,0,1,0,11,accessories,0.28,baseline,30189.95,8453.19,0,0
2024-12-30,1,0,0,4,IoT devices,0.22,baseline,23192.25,5102.3,0,0
2024-12-31,2,0,0,4,fiber packages,0.26,baseline,24543.62,6381.34,0,0
2025-01-01,3,0,1,0,IoT devices,0.0,store_closed,0.0,0.0,0,0
2025-01-02,4,0,0,7,accessories,0.27,post_holiday_dip,25032.21,6758.7,0,0
2025-01-03,5,0,0,7,fiber packages,0.28,post_holiday_dip,25081.33,7022.77,0,0
2025-01-04,6,1,0,14,IoT devices,0.21,post_holiday_dip,29607.47,6217.57,0,0
2025-01-05,0,1,0,14,accessories,0.26,post_holiday_dip,29584.39,7691.94,0,0
2025-01-06,1,0,0,5,fiber packages,0.27,post_holiday_dip,21351.1,5764.8,0,0
2025-01-07,2,0,0,6,fiber packages,0.27,post_holiday_dip,21895.12,5911.68,0,0
2025-01-08,3,0,0,9,IoT devices,0.23,post_holiday_dip,24862.44,5718.36,0,0
2025-01-09,4,0,0,9,smartphones,0.2,post_holiday_dip,24846.83,4969.37,0,0
2025-01-10,5,0,0,7,accessories,0.27,post_holiday_dip,23753.91,6413.56,0,0
2025-01-11,6,1,0,10,IoT devices,0.22,post_holiday_dip,30242.07,6653.26,0,0
2025-01-12,0,1,0,12,smartphones,0.18,post_holiday_dip,28924.8,5206.46,0,0
2025-01-13,1,0,0,4,fiber packages,0.29,post_holiday_dip,21494.16,6233.31,0,0
2025-01-14,2,0,0,5,fiber packages,0.29,post_holiday_dip,22894.79,6639.49,0,0
2025-01-15,3,0,0,8,smartphones,0.17,post_holiday_dip,23104.27,3927.73,0,0
2025-01-16,4,0,0,6,IoT devices,0.22,post_holiday_dip,24572.96,5406.05,0,0
2025-01-17,5,0,0,6,smartphones,0.19,post_holiday_dip,23390.2,4444.14,0,0
2025-01-18,6,1,0,15,accessories,0.28,post_holiday_dip,30159.0,8444.52,0,0
2025-01-19,0,1,0,11,IoT devices,0.22,post_holiday_dip,30430.92,6694.8,0,0
2025-01-20,1,0,0,5,accessories,0.28,post_holiday_dip,22776.87,6377.52,0,0
2025-01-21,2,0,0,6,accessories,0.29,post_holiday_dip,21174.98,6140.74,0,0
2025-01-22,3,0,0,6,smartphones,0.2,post_holiday_dip,24645.03,4929.01,0,0
2025-01-23,4,0,0,7,fiber packages,0.26,post_holiday_dip,23727.13,6169.05,0,0
2025-01-24,5,0,0,9,smartphones,0.15,post_holiday_dip,25268.55,3790.28,0,0
2025-01-25,6,1,0,13,accessories,0.29,post_holiday_dip,28760.72,8340.61,0,0
2025-01-26,0,1,0,10,fiber packages,0.3,post_holiday_dip,30492.66,9147.8,0,0
2025-01-27,1,0,0,4,fiber packages,0.29,post_holiday_dip,20835.26,6042.23,0,0
2025-01-28,2,0,0,5,smartphones,0.16,post_holiday_dip,21016.86,3362.7,0,0
2025-01-29,3,0,0,9,fiber packages,0.28,post_holiday_dip,24382.77,6827.18,0,0
